CHROM,START,STOP,REGION,gene,RELATIVEPOS,LENGTH,ID
5,211679,211779,gene body,AT5G01540,34,100,3604
5,211745,211845,downstream,AT5G01530,54,100,3570
5,211779,211879,gene body,AT5G01540,33,100,3605
5,211845,211945,downstream,AT5G01530,55,100,3571
5,211879,211979,gene body,AT5G01540,33,100,3606
5,211945,212045,downstream,AT5G01530,56,100,3572
5,211979,212079,gene body,AT5G01540,32,100,3607
5,212045,212145,downstream,AT5G01530,57,100,3573
5,212079,212179,gene body,AT5G01540,31,100,3608
5,212145,212245,downstream,AT5G01530,58,100,3574
5,212179,212279,gene body,AT5G01540,30,100,3609
5,212245,212345,downstream,AT5G01530,59,100,3575
5,212279,212379,gene body,AT5G01540,29,100,3610
5,212345,212445,downstream,AT5G01530,60,100,3576
5,212379,212479,gene body,AT5G01540,28,100,3611
5,212479,212579,gene body,AT5G01540,28,100,3612
5,212517,212617,downstream,AT5G01550,60,100,3641
5,212579,212679,gene body,AT5G01540,27,100,3613
5,212617,212717,downstream,AT5G01550,59,100,3642
5,212679,212779,gene body,AT5G01540,26,100,3614
5,212717,212817,downstream,AT5G01550,58,100,3643
5,212779,212879,gene body,AT5G01540,25,100,3615
5,212817,212917,downstream,AT5G01550,57,100,3644
5,212879,212979,gene body,AT5G01540,24,100,3616
5,212917,213017,downstream,AT5G01550,56,100,3645
5,212979,213079,gene body,AT5G01540,23,100,3617
5,213017,213117,downstream,AT5G01550,55,100,3646
5,213079,213179,gene body,AT5G01540,23,100,3618
5,213117,213217,downstream,AT5G01550,54,100,3647
5,213179,213279,gene body,AT5G01540,22,100,3619
5,213217,213317,downstream,AT5G01550,53,100,3648
5,213279,213379,gene body,AT5G01540,21,100,3620
5,213317,213417,downstream,AT5G01550,52,100,3649
5,213417,213517,downstream,AT5G01550,51,100,3650
5,213472,213572,upstream,AT5G01540,20,100,3621
5,213517,213617,downstream,AT5G01550,50,100,3651
5,213572,213672,upstream,AT5G01540,19,100,3622
5,213617,213717,downstream,AT5G01550,49,100,3652
5,213672,213772,upstream,AT5G01540,18,100,3623
5,213717,213817,downstream,AT5G01550,48,100,3653
5,213772,213872,upstream,AT5G01540,17,100,3624
5,213817,213917,downstream,AT5G01550,47,100,3654
5,213872,213972,upstream,AT5G01540,16,100,3625
5,213917,214017,downstream,AT5G01550,46,100,3655
5,213972,214072,upstream,AT5G01540,15,100,3626
5,214017,214117,downstream,AT5G01550,45,100,3656
5,214072,214172,upstream,AT5G01540,14,100,3627
5,214117,214217,downstream,AT5G01550,44,100,3657
5,214172,214272,upstream,AT5G01540,13,100,3628
5,214217,214317,downstream,AT5G01550,43,100,3658
5,214272,214372,upstream,AT5G01540,12,100,3629
5,214317,214417,downstream,AT5G01550,42,100,3659
5,214372,214472,upstream,AT5G01540,11,100,3630
5,214417,214517,downstream,AT5G01550,41,100,3660
5,214472,214572,upstream,AT5G01540,10,100,3631
5,214517,214617,gene body,AT5G01550,40,100,3661
5,214572,214672,upstream,AT5G01540,9,100,3632
5,214617,214717,gene body,AT5G01550,39,100,3662
5,214672,214772,upstream,AT5G01540,8,100,3633
5,214717,214817,gene body,AT5G01550,38,100,3663
5,214772,214872,upstream,AT5G01540,7,100,3634
5,214817,214917,gene body,AT5G01550,37,100,3664
5,214872,214972,upstream,AT5G01540,6,100,3635
5,214917,215017,gene body,AT5G01550,36,100,3665
5,214972,215072,upstream,AT5G01540,5,100,3636
5,215017,215117,gene body,AT5G01550,35,100,3666
5,215072,215172,upstream,AT5G01540,4,100,3637
5,215117,215217,gene body,AT5G01550,34,100,3667
5,215172,215272,upstream,AT5G01540,3,100,3638
5,215217,215317,gene body,AT5G01550,33,100,3668
5,215272,215372,upstream,AT5G01540,2,100,3639
5,215317,215417,gene body,AT5G01550,32,100,3669
5,215372,215472,upstream,AT5G01540,1,100,3640
5,215417,215517,gene body,AT5G01550,31,100,3670
5,215517,215617,gene body,AT5G01550,30,100,3671
5,215617,215717,gene body,AT5G01550,29,100,3672
5,215717,215817,gene body,AT5G01550,28,100,3673
5,215817,215917,gene body,AT5G01550,27,100,3674
5,215917,216017,gene body,AT5G01550,26,100,3675
5,216017,216117,gene body,AT5G01550,25,100,3676
5,216117,216217,gene body,AT5G01550,24,100,3677
5,216138,216238,downstream,AT5G01560,60,100,3701
5,216217,216317,gene body,AT5G01550,23,100,3678
5,216238,216338,downstream,AT5G01560,59,100,3702
5,216317,216417,gene body,AT5G01550,22,100,3679
5,216338,216438,downstream,AT5G01560,58,100,3703
5,216417,216517,gene body,AT5G01550,21,100,3680
5,216438,216538,downstream,AT5G01560,57,100,3704
5,216538,216638,downstream,AT5G01560,56,100,3705
5,216583,216683,upstream,AT5G01550,20,100,3681
5,216638,216738,downstream,AT5G01560,55,100,3706
5,216683,216783,upstream,AT5G01550,19,100,3682
5,216738,216838,downstream,AT5G01560,54,100,3707
5,216783,216883,upstream,AT5G01550,18,100,3683
5,216838,216938,downstream,AT5G01560,53,100,3708
5,216883,216983,upstream,AT5G01550,17,100,3684
5,216938,217038,downstream,AT5G01560,52,100,3709
5,216983,217083,upstream,AT5G01550,16,100,3685
5,217038,217138,downstream,AT5G01560,51,100,3710
5,217083,217183,upstream,AT5G01550,15,100,3686
5,217138,217238,downstream,AT5G01560,50,100,3711
5,217183,217283,upstream,AT5G01550,14,100,3687
5,217238,217338,downstream,AT5G01560,49,100,3712
5,217283,217383,upstream,AT5G01550,13,100,3688
5,217338,217438,downstream,AT5G01560,48,100,3713
5,217383,217483,upstream,AT5G01550,12,100,3689
5,217438,217538,downstream,AT5G01560,47,100,3714
5,217483,217583,upstream,AT5G01550,11,100,3690
5,217538,217638,downstream,AT5G01560,46,100,3715
5,217583,217683,upstream,AT5G01550,10,100,3691
5,217638,217738,downstream,AT5G01560,45,100,3716
5,217683,217783,upstream,AT5G01550,9,100,3692
5,217738,217838,downstream,AT5G01560,44,100,3717
5,217783,217883,upstream,AT5G01550,8,100,3693
5,217838,217938,downstream,AT5G01560,43,100,3718
5,217883,217983,upstream,AT5G01550,7,100,3694
5,217938,218038,downstream,AT5G01560,42,100,3719
5,217983,218083,upstream,AT5G01550,6,100,3695
5,218038,218138,downstream,AT5G01560,41,100,3720
5,218083,218183,upstream,AT5G01550,5,100,3696
5,218138,218238,gene body,AT5G01560,40,100,3721
5,218183,218283,upstream,AT5G01550,4,100,3697
5,218238,218338,gene body,AT5G01560,39,100,3722
5,218283,218383,upstream,AT5G01550,3,100,3698
5,218338,218438,gene body,AT5G01560,38,100,3723
5,218383,218483,upstream,AT5G01550,2,100,3699
5,218438,218538,gene body,AT5G01560,37,100,3724
5,218483,218583,upstream,AT5G01550,1,100,3700
5,218538,218638,gene body,AT5G01560,37,100,3725
5,218638,218738,gene body,AT5G01560,36,100,3726
5,218738,218838,gene body,AT5G01560,35,100,3727
5,218838,218938,gene body,AT5G01560,34,100,3728
5,218938,219038,gene body,AT5G01560,33,100,3729
5,219038,219138,gene body,AT5G01560,32,100,3730
5,219138,219238,gene body,AT5G01560,31,100,3731
5,219238,219338,gene body,AT5G01560,30,100,3732
5,219338,219438,gene body,AT5G01560,30,100,3733
5,219367,219467,upstream,AT5G01570,1,100,3764
5,219438,219538,gene body,AT5G01560,29,100,3734
5,219467,219567,upstream,AT5G01570,2,100,3765
5,219538,219638,gene body,AT5G01560,28,100,3735
5,219567,219667,upstream,AT5G01570,3,100,3766
5,219638,219738,gene body,AT5G01560,27,100,3736
5,219667,219767,upstream,AT5G01570,4,100,3767
5,219738,219838,gene body,AT5G01560,26,100,3737
5,219767,219867,upstream,AT5G01570,5,100,3768
5,219838,219938,gene body,AT5G01560,25,100,3738
5,219867,219967,upstream,AT5G01570,6,100,3769
5,219938,220038,gene body,AT5G01560,24,100,3739
5,219967,220067,upstream,AT5G01570,7,100,3770
5,220038,220138,gene body,AT5G01560,24,100,3740
5,220067,220167,upstream,AT5G01570,8,100,3771
5,220138,220238,gene body,AT5G01560,23,100,3741
5,220167,220267,upstream,AT5G01570,9,100,3772
5,220238,220338,gene body,AT5G01560,22,100,3742
5,220267,220367,upstream,AT5G01570,10,100,3773
5,220338,220438,gene body,AT5G01560,21,100,3743
5,220367,220467,upstream,AT5G01570,11,100,3774
5,220467,220567,upstream,AT5G01570,12,100,3775
5,220530,220630,upstream,AT5G01560,20,100,3744
5,220567,220667,upstream,AT5G01570,13,100,3776
5,220630,220730,upstream,AT5G01560,19,100,3745
5,220667,220767,upstream,AT5G01570,14,100,3777
5,220730,220830,upstream,AT5G01560,18,100,3746
5,220760,220860,downstream,AT5G01580,60,100,3818
5,220767,220867,upstream,AT5G01570,15,100,3778
5,220830,220930,upstream,AT5G01560,17,100,3747
5,220860,220960,downstream,AT5G01580,59,100,3819
5,220867,220967,upstream,AT5G01570,16,100,3779
5,220930,221030,upstream,AT5G01560,16,100,3748
5,220960,221060,downstream,AT5G01580,58,100,3820
5,220967,221067,upstream,AT5G01570,17,100,3780
5,221030,221130,upstream,AT5G01560,15,100,3749
5,221060,221160,downstream,AT5G01580,57,100,3821
5,221067,221167,upstream,AT5G01570,18,100,3781
5,221130,221230,upstream,AT5G01560,14,100,3750
5,221160,221260,downstream,AT5G01580,56,100,3822
5,221167,221267,upstream,AT5G01570,19,100,3782
5,221230,221330,upstream,AT5G01560,13,100,3751
5,221260,221360,downstream,AT5G01580,55,100,3823
5,221267,221367,upstream,AT5G01570,20,100,3783
5,221330,221430,upstream,AT5G01560,12,100,3752
5,221360,221460,downstream,AT5G01580,54,100,3824
5,221367,221467,gene body,AT5G01570,21,100,3784
5,221430,221530,upstream,AT5G01560,11,100,3753
5,221460,221560,downstream,AT5G01580,53,100,3825
5,221467,221567,gene body,AT5G01570,22,100,3785
5,221530,221630,upstream,AT5G01560,10,100,3754
5,221560,221660,downstream,AT5G01580,52,100,3826
5,221567,221667,gene body,AT5G01570,24,100,3786
5,221630,221730,upstream,AT5G01560,9,100,3755
5,221660,221760,downstream,AT5G01580,51,100,3827
5,221667,221767,gene body,AT5G01570,25,100,3787
5,221730,221830,upstream,AT5G01560,8,100,3756
5,221760,221860,downstream,AT5G01580,50,100,3828
5,221767,221867,gene body,AT5G01570,27,100,3788
5,221830,221930,upstream,AT5G01560,7,100,3757
5,221860,221960,downstream,AT5G01580,49,100,3829
5,221867,221967,gene body,AT5G01570,28,100,3789
5,221930,222030,upstream,AT5G01560,6,100,3758
5,221960,222060,downstream,AT5G01580,48,100,3830
5,221967,222067,gene body,AT5G01570,30,100,3790
5,222030,222130,upstream,AT5G01560,5,100,3759
5,222060,222160,downstream,AT5G01580,47,100,3831
5,222067,222167,gene body,AT5G01570,31,100,3791
5,222130,222230,upstream,AT5G01560,4,100,3760
5,222160,222260,downstream,AT5G01580,46,100,3832
5,222167,222267,gene body,AT5G01570,33,100,3792
5,222174,222274,upstream,AT5G01590,1,100,3868
5,222230,222330,upstream,AT5G01560,3,100,3761
5,222260,222360,downstream,AT5G01580,45,100,3833
5,222267,222367,gene body,AT5G01570,34,100,3793
5,222274,222374,upstream,AT5G01590,2,100,3869
5,222330,222430,upstream,AT5G01560,2,100,3762
5,222360,222460,downstream,AT5G01580,44,100,3834
5,222367,222467,gene body,AT5G01570,36,100,3794
5,222374,222474,upstream,AT5G01590,3,100,3870
5,222430,222530,upstream,AT5G01560,1,100,3763
5,222460,222560,downstream,AT5G01580,43,100,3835
5,222467,222567,gene body,AT5G01570,37,100,3795
5,222474,222574,upstream,AT5G01590,4,100,3871
5,222560,222660,downstream,AT5G01580,42,100,3836
5,222567,222667,gene body,AT5G01570,39,100,3796
5,222574,222674,upstream,AT5G01590,5,100,3872
5,222660,222760,downstream,AT5G01580,41,100,3837
5,222667,222767,gene body,AT5G01570,40,100,3797
5,222674,222774,upstream,AT5G01590,6,100,3873
5,222760,222860,gene body,AT5G01580,40,100,3838
5,222774,222874,upstream,AT5G01590,7,100,3874
5,222836,222936,downstream,AT5G01570,41,100,3798
5,222860,222960,gene body,AT5G01580,38,100,3839
5,222874,222974,upstream,AT5G01590,8,100,3875
5,222936,223036,downstream,AT5G01570,42,100,3799
5,222960,223060,gene body,AT5G01580,36,100,3840
5,222974,223074,upstream,AT5G01590,9,100,3876
5,223036,223136,downstream,AT5G01570,43,100,3800
5,223060,223160,gene body,AT5G01580,34,100,3841
5,223074,223174,upstream,AT5G01590,10,100,3877
5,223136,223236,downstream,AT5G01570,44,100,3801
5,223160,223260,gene body,AT5G01580,32,100,3842
5,223174,223274,upstream,AT5G01590,11,100,3878
5,223236,223336,downstream,AT5G01570,45,100,3802
5,223260,223360,gene body,AT5G01580,29,100,3843
5,223274,223374,upstream,AT5G01590,12,100,3879
5,223336,223436,downstream,AT5G01570,46,100,3803
5,223360,223460,gene body,AT5G01580,27,100,3844
5,223374,223474,upstream,AT5G01590,13,100,3880
5,223436,223536,downstream,AT5G01570,47,100,3804
5,223460,223560,gene body,AT5G01580,25,100,3845
5,223474,223574,upstream,AT5G01590,14,100,3881
5,223536,223636,downstream,AT5G01570,48,100,3805
5,223560,223660,gene body,AT5G01580,23,100,3846
5,223574,223674,upstream,AT5G01590,15,100,3882
5,223636,223736,downstream,AT5G01570,49,100,3806
5,223660,223760,gene body,AT5G01580,21,100,3847
5,223674,223774,upstream,AT5G01590,16,100,3883
5,223736,223836,downstream,AT5G01570,50,100,3807
5,223774,223874,upstream,AT5G01590,17,100,3884
5,223836,223936,downstream,AT5G01570,51,100,3808
5,223852,223952,upstream,AT5G01580,20,100,3848
5,223874,223974,upstream,AT5G01590,18,100,3885
5,223936,224036,downstream,AT5G01570,52,100,3809
5,223952,224052,upstream,AT5G01580,19,100,3849
5,223974,224074,upstream,AT5G01590,19,100,3886
5,224036,224136,downstream,AT5G01570,53,100,3810
5,224052,224152,upstream,AT5G01580,18,100,3850
5,224074,224174,upstream,AT5G01590,20,100,3887
5,224136,224236,downstream,AT5G01570,54,100,3811
5,224152,224252,upstream,AT5G01580,17,100,3851
5,224174,224274,gene body,AT5G01590,21,100,3888
5,224236,224336,downstream,AT5G01570,55,100,3812
5,224252,224352,upstream,AT5G01580,16,100,3852
5,224274,224374,gene body,AT5G01590,22,100,3889
5,224336,224436,downstream,AT5G01570,56,100,3813
5,224352,224452,upstream,AT5G01580,15,100,3853
5,224374,224474,gene body,AT5G01590,22,100,3890
5,224436,224536,downstream,AT5G01570,57,100,3814
5,224452,224552,upstream,AT5G01580,14,100,3854
5,224474,224574,gene body,AT5G01590,23,100,3891
5,224536,224636,downstream,AT5G01570,58,100,3815
5,224552,224652,upstream,AT5G01580,13,100,3855
5,224574,224674,gene body,AT5G01590,24,100,3892
5,224636,224736,downstream,AT5G01570,59,100,3816
5,224652,224752,upstream,AT5G01580,12,100,3856
5,224674,224774,gene body,AT5G01590,25,100,3893
5,224736,224836,downstream,AT5G01570,60,100,3817
5,224752,224852,upstream,AT5G01580,11,100,3857
5,224774,224874,gene body,AT5G01590,25,100,3894
5,224852,224952,upstream,AT5G01580,10,100,3858
5,224874,224974,gene body,AT5G01590,26,100,3895
5,224952,225052,upstream,AT5G01580,9,100,3859
5,224974,225074,gene body,AT5G01590,27,100,3896
5,225052,225152,upstream,AT5G01580,8,100,3860
5,225074,225174,gene body,AT5G01590,28,100,3897
5,225152,225252,upstream,AT5G01580,7,100,3861
5,225174,225274,gene body,AT5G01590,28,100,3898
5,225252,225352,upstream,AT5G01580,6,100,3862
5,225274,225374,gene body,AT5G01590,29,100,3899
5,225352,225452,upstream,AT5G01580,5,100,3863
5,225374,225474,gene body,AT5G01590,30,100,3900
5,225452,225552,upstream,AT5G01580,4,100,3864
5,225474,225574,gene body,AT5G01590,30,100,3901
5,225552,225652,upstream,AT5G01580,3,100,3865
5,225574,225674,gene body,AT5G01590,31,100,3902
5,225652,225752,upstream,AT5G01580,2,100,3866
5,225674,225774,gene body,AT5G01590,32,100,3903
5,225752,225852,upstream,AT5G01580,1,100,3867
5,225774,225874,gene body,AT5G01590,33,100,3904
5,225874,225974,gene body,AT5G01590,33,100,3905
5,225953,226053,downstream,AT5G01600,60,100,3935
5,225974,226074,gene body,AT5G01590,34,100,3906
5,226053,226153,downstream,AT5G01600,59,100,3936
5,226074,226174,gene body,AT5G01590,35,100,3907
5,226153,226253,downstream,AT5G01600,58,100,3937
5,226174,226274,gene body,AT5G01590,36,100,3908
5,226253,226353,downstream,AT5G01600,57,100,3938
5,226274,226374,gene body,AT5G01590,36,100,3909
5,226353,226453,downstream,AT5G01600,56,100,3939
5,226374,226474,gene body,AT5G01590,37,100,3910
5,226453,226553,downstream,AT5G01600,55,100,3940
5,226474,226574,gene body,AT5G01590,38,100,3911
5,226553,226653,downstream,AT5G01600,54,100,3941
5,226574,226674,gene body,AT5G01590,39,100,3912
5,226653,226753,downstream,AT5G01600,53,100,3942
5,226674,226774,gene body,AT5G01590,39,100,3913
5,226753,226853,downstream,AT5G01600,52,100,3943
5,226774,226874,gene body,AT5G01590,40,100,3914
5,226853,226953,downstream,AT5G01600,51,100,3944
5,226926,227026,downstream,AT5G01590,41,100,3915
5,226953,227053,downstream,AT5G01600,50,100,3945
5,227026,227126,downstream,AT5G01590,42,100,3916
5,227053,227153,downstream,AT5G01600,49,100,3946
5,227126,227226,downstream,AT5G01590,43,100,3917
5,227153,227253,downstream,AT5G01600,48,100,3947
5,227226,227326,downstream,AT5G01590,44,100,3918
5,227253,227353,downstream,AT5G01600,47,100,3948
5,227326,227426,downstream,AT5G01590,45,100,3919
5,227353,227453,downstream,AT5G01600,46,100,3949
5,227426,227526,downstream,AT5G01590,46,100,3920
5,227453,227553,downstream,AT5G01600,45,100,3950
5,227526,227626,downstream,AT5G01590,47,100,3921
5,227553,227653,downstream,AT5G01600,44,100,3951
5,227626,227726,downstream,AT5G01590,48,100,3922
5,227653,227753,downstream,AT5G01600,43,100,3952
5,227726,227826,downstream,AT5G01590,49,100,3923
5,227753,227853,downstream,AT5G01600,42,100,3953
5,227826,227926,downstream,AT5G01590,50,100,3924
5,227853,227953,downstream,AT5G01600,41,100,3954
5,227926,228026,downstream,AT5G01590,51,100,3925
5,227953,228053,gene body,AT5G01600,40,100,3955
5,228026,228126,downstream,AT5G01590,52,100,3926
5,228053,228153,gene body,AT5G01600,39,100,3956
5,228126,228226,downstream,AT5G01590,53,100,3927
5,228153,228253,gene body,AT5G01600,38,100,3957
5,228226,228326,downstream,AT5G01590,54,100,3928
5,228253,228353,gene body,AT5G01600,37,100,3958
5,228326,228426,downstream,AT5G01590,55,100,3929
5,228353,228453,gene body,AT5G01600,36,100,3959
5,228426,228526,downstream,AT5G01590,56,100,3930
5,228453,228553,gene body,AT5G01600,35,100,3960
5,228526,228626,downstream,AT5G01590,57,100,3931
5,228553,228653,gene body,AT5G01600,34,100,3961
5,228626,228726,downstream,AT5G01590,58,100,3932
5,228653,228753,gene body,AT5G01600,33,100,3962
5,228726,228826,downstream,AT5G01590,59,100,3933
5,228753,228853,gene body,AT5G01600,32,100,3963
5,228826,228926,downstream,AT5G01590,60,100,3934
5,228853,228953,gene body,AT5G01600,31,100,3964
5,228953,229053,gene body,AT5G01600,30,100,3965
5,228987,229087,upstream,AT5G01610,1,100,3995
5,229053,229153,gene body,AT5G01600,29,100,3966
5,229087,229187,upstream,AT5G01610,2,100,3996
5,229153,229253,gene body,AT5G01600,28,100,3967
5,229187,229287,upstream,AT5G01610,3,100,3997
5,229253,229353,gene body,AT5G01600,27,100,3968
5,229287,229387,upstream,AT5G01610,4,100,3998
5,229353,229453,gene body,AT5G01600,26,100,3969
5,229387,229487,upstream,AT5G01610,5,100,3999
5,229453,229553,gene body,AT5G01600,25,100,3970
5,229487,229587,upstream,AT5G01610,6,100,4000
5,229553,229653,gene body,AT5G01600,24,100,3971
5,229587,229687,upstream,AT5G01610,7,100,4001
5,229653,229753,gene body,AT5G01600,23,100,3972
5,229687,229787,upstream,AT5G01610,8,100,4002
5,229753,229853,gene body,AT5G01600,22,100,3973
5,229787,229887,upstream,AT5G01610,9,100,4003
5,229853,229953,gene body,AT5G01600,21,100,3974
5,229887,229987,upstream,AT5G01610,10,100,4004
5,229987,230087,upstream,AT5G01610,11,100,4005
5,230051,230151,upstream,AT5G01600,20,100,3975
5,230087,230187,upstream,AT5G01610,12,100,4006
5,230151,230251,upstream,AT5G01600,19,100,3976
5,230187,230287,upstream,AT5G01610,13,100,4007
5,230251,230351,upstream,AT5G01600,18,100,3977
5,230287,230387,upstream,AT5G01610,14,100,4008
5,230351,230451,upstream,AT5G01600,17,100,3978
5,230387,230487,upstream,AT5G01610,15,100,4009
5,230451,230551,upstream,AT5G01600,16,100,3979
5,230487,230587,upstream,AT5G01610,16,100,4010
5,230551,230651,upstream,AT5G01600,15,100,3980
5,230565,230665,upstream,AT5G01620,1,100,4047
5,230587,230687,upstream,AT5G01610,17,100,4011
5,230651,230751,upstream,AT5G01600,14,100,3981
5,230665,230765,upstream,AT5G01620,2,100,4048
